MPSH,2,2021/11/19,20211105,OUT,ACE,8000,130319600,SFF-140DS-75KJ-75KJ-1000N,5,RMB,1600,,2302,MPJP,IN,ACE,8000,94
MPSH,2,2021/11/19,20211020,OUT,ACE,8000,127322600,SFF-100DS-40K-40KK,10,RMB,510,,2302,MPTJ,OUT,ACE,8000,95
MPSH,2,2021/11/19,20211124,OUT,ACE,8000,121734400,125-08-12E,1,RMB,1175,,1302,MPTJ,OUT,ACE,8000,96
MPSH,2,2021/11/19,20211124,OUT,ACE,8000,,CS-08-33N 24V 15DIN,2,RMB,222,,1301,MPTJ,OUT,ACE,8000,97
MPSH,2,2021/11/19,20211027,OUT,ACE,8000,121728400,SFC-060DA2-19B-22B,100,RMB,173,,2301,MPTJ,OUT,ACE,8000,98
MPSH,2,2021/11/19,20211027,OUT,ACE,8000,121658500,SFC-060DA2-19B-19B,100,RMB,173,,2301,MPTJ,OUT,ACE,8000,99
MPSH,2,2021/11/19,20211110,OUT,ACE,8000,127322600,SFF-100DS-40K-40KK,20,RMB,510,,2302,MPTJ,OUT,ACE,8000,100
MPSH,2,2021/11/19,20211203,OUT,ACE,8000,103311600,112-05-12 24V 10JIS,1,RMB,237,,1101,MPJP,IN,ACE,8000,101
MPSH,2,2021/11/19,20211203,OUT,ACE,8000,121523100,BXW-05-10H-24V-12,8,RMB,211,,1201,MPJP,IN,ACE,8000,102
MPSH,2,2021/11/19,20211124,OUT,ACE,8000,127322600,SFF-100DS-40K-40KK,35,RMB,510,,2302,MPTJ,OUT,ACE,8000,103
