据点ID,区分,受注日期,客户希望纳期,销售GPR内外,英文顾客,顧客業種C,规格型号,产品名称,注残数量,货币,不含税价格,成本金额,中分类C,供应商名称,供应商集团内外,终端用户英文,终端用户行业C
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,28B-32B,SFC-060DA2,1,RMB,125.81,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20210901,IN,MIKIPULLEY(SHANG HAI),9800,10B-14B,SFC-030SA2,1000,RMB,34.58,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220108,IN,MIKIPULLEY(SHANG HAI),9800,10B-14B,SFC-030SA2,1000,RMB,34.58,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,10B-14B,SFC-030SA2,2000,RMB,34.58,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220117,IN,MIKIPULLEY(SHANG HAI),9800,10B-14B,SFC-030SA2,800,RMB,40,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20210815,IN,MIKIPULLEY(SHANG HAI),9800,10B-14B,SFC-030SA2,1000,RMB,34.58,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,15B-20B,SFC-050SA2,4,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220114,IN,MIKIPULLEY(SHANG HAI),9800,19B-25B,SFC-050DA2,1,RMB,166,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(TAI WAN),9800,SFC-100DA2  Φ45,夹紧套,24,RMB,82.7408,,2301,,,MIKIPULLEY(TAI WAN),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,15BH-19BH,SFC-040DA2,10,RMB,127,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211112,IN,MIKIPULLEY(SHANG HAI),9800,38K-38KJ,SFF-100DS,8,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220117,IN,MIKIPULLEY(SHANG HAI),9800,6B-8B,SFC-030SA2,5,RMB,74,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,6B-8B,SFC-030SA2,2,RMB,74,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211231,IN,MIKIPULLEY(SHANG HAI),9800,19B-19B,SFC-050SA2,20,RMB,56.25,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220304,IN,MIKIPULLEY(SHANG HAI),9800,19B-19B,SFC-050SA2,5,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,19B-19B,SFC-050SA2,6,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,19B-22B,SFC-050SA2,2,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220228,IN,MIKIPULLEY(SHANG HAI),9800,10B-11B,SFC-030DA2,1,RMB,94,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,10B-12B,SFC-030DA2,2,RMB,49.46,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,35B-35B,SFC-080DA2,1,RMB,287,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(SHANG HAI),9800,35K-38K,SFF-100DS,2,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,20BHA-24BHA,ALS-055ARN,8,RMB,94,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,20BHA-24BHA,ALS-055ARN,30,RMB,94,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211208,IN,MIKIPULLEY(SHANG HAI),9800,无孔径,ALS-040-B,4,RMB,43,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,38BHA-40BHA,ALS-080ARN,10,RMB,150,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,32BHA-45BHA,ALS-080ARN,10,RMB,150,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211129,IN,MIKIPULLEY(SHANG HAI),9800,38KK-55KM,SFF-100DS,43,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211231,IN,MIKIPULLEY(SHANG HAI),9800,11B-14B,SFC-025DA2,8,RMB,49.12,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,11B-14B,SFC-025DA2,4,RMB,49.12,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20221220,IN,MIKIPULLEY(SHANG HAI),9800,8B-10B,SFC-030SA2,19,RMB,34.58,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211108,IN,MIKIPULLEY(JAPAN),9800,BEM-24ESN-A-19,BEM电源,6000,RMB,44.9748,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211210,IN,MIKIPULLEY(JAPAN),9800,BEM-24ESN-A-19,BEM电源,10000,RMB,44.9748,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(JAPAN),9800,BEM-24ESN-A-19,BEM电源,10000,RMB,44.9748,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220310,IN,MIKIPULLEY(JAPAN),9800,BEM-24ESN-A-19,BEM电源,10000,RMB,44.9748,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220408,IN,MIKIPULLEY(JAPAN),9800,BEM-24ESN-A-19,BEM电源,10000,RMB,44.9748,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220510,IN,MIKIPULLEY(JAPAN),9800,BEM-24ESN-A-19,BEM电源,10000,RMB,44.9748,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211210,IN,MIKIPULLEY(JAPAN),9800,BEW-4G,BEM电源,1000,RMB,51.4818,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(HONG KONG),9800,24V 12JIS,111-06-11G,30,RMB,134,,1301,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(HONG KONG),9800,24V 25JIS,111-10-12G,25,RMB,208,,1301,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,111-06-11G,定子本体,250,RMB,22.3279,,1301,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220329,IN,MIKIPULLEY(KOREA),9800,,BXW-05-10-55,32,RMB,433.7992,,1201,,,MIKIPULLEY(KOREA),9800
MPTJ,2,20211227,20211207,IN,MIKIPULLEY(KOREA),9800,,BXW-05-10-55,48,RMB,68,,1201,,,MIKIPULLEY(KOREA),9800
MPTJ,2,20211227,20210809,IN,MIKIPULLEY(JAPAN),9800,BEM-2T 120L,BEM电源,1000,RMB,31.578,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20210913,IN,MIKIPULLEY(JAPAN),9800,BEM-4T-A-5,BEM电源,1000,RMB,33.4281,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20210926,IN,MIKIPULLEY(JAPAN),9800,BEM-4T-A-5,BEM电源,2000,RMB,33.4281,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211108,IN,MIKIPULLEY(JAPAN),9800,BEM-4T-A-5,BEM电源,1000,RMB,33.4281,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20210712,IN,MIKIPULLEY(JAPAN),9800,BEM-4T-A-5,BEM电源,200,RMB,33.4281,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20210809,IN,MIKIPULLEY(JAPAN),9800,BEM-4T-A-5,BEM电源,2000,RMB,33.4281,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211210,IN,MIKIPULLEY(JAPAN),9800,BEM-4T-A-5,BEM电源,2000,RMB,33.4281,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(JAPAN),9800,BEM-4T-A-5,BEM电源,1000,RMB,33.4281,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220310,IN,MIKIPULLEY(JAPAN),9800,BEM-4T-A-5,BEM电源,2000,RMB,33.4281,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220408,IN,MIKIPULLEY(JAPAN),9800,BEM-4T-A-5,BEM电源,1000,RMB,33.4281,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220510,IN,MIKIPULLEY(JAPAN),9800,BEM-4T-A-5,BEM电源,2000,RMB,33.4281,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(HONG KONG),9800,,125-12-12E,2,RMB,1274,,1302,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(HONG KONG),9800,,125-12-12E,2,RMB,1274,,1302,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,111-08-11G,定子本体,350,RMB,30.5573,,1301,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,24V 25JIS,111-12-11N,1,RMB,228,,1301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(HONG KONG),9800,24V 20JIS,101-08-13G,25,RMB,165,,1301,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(HONG KONG),9800,24V 25JIS,101-12-13G,3,RMB,283,,1301,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20211202,IN,MIKIPULLEY(HONG KONG),9800,24V 25JIS,101-12-13G,3,RMB,283,,1301,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,24V-14D,BXL-08-10N-004（去除消音弹簧）,1,RMB,160,,1401,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(HONG KONG),9800,24V R25JIS A25JIS,101-10-11G,20,RMB,253,,1301,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220111,IN,MIKIPULLEY(KOREA),9800,123949000,PSL-G-100,12,RMB,207.1391,,2602,,,MIKIPULLEY(KOREA),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123154800,PSL-K-40-B,32,RMB,94.5427,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123157000,PSL-K-30-C,16,RMB,94.6065,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123157300,PSL-K-35-C,32,RMB,108.9602,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123157300,PSL-K-35-C,16,RMB,108.9602,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123147300,PSL-G-22-C,225,RMB,59.0732,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(HONG KONG),9800,123150400,PSL-K-15,50,RMB,42,,2602,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123150400,PSL-K-15,315,RMB,41.9127,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123150400,PSL-K-15,450,RMB,41.9127,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123150400,PSL-K-15,270,RMB,41.9127,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123159100,PSL-K-20-F,45,RMB,144.302,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123159100,PSL-K-20-F,90,RMB,144.302,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123146200,PSL-G-35,660,RMB,50.3973,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123146200,PSL-G-35,300,RMB,50.3973,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,123146200,PSL-G-35,26,RMB,54,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123146200,PSL-G-35,120,RMB,50.3973,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220125,IN,MIKIPULLEY(SHANG HAI),9800,123146200,PSL-G-35,1,RMB,54,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(HONG KONG),9800,123146200,PSL-G-35,80,RMB,50,,2602,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123146200,PSL-G-35,240,RMB,50.3973,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220217,IN,MIKIPULLEY(SHANG HAI),9800,123146200,PSL-G-35,24,RMB,54,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220125,IN,MIKIPULLEY(SHANG HAI),9800,123146200,PSL-G-35,1,RMB,54,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123156000,PSL-K-15-C,45,RMB,55.6922,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123156000,PSL-K-15-C,90,RMB,55.6922,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123147200,PSL-G-20-C,75,RMB,58.9457,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220114,IN,MIKIPULLEY(SHANG HAI),9800,123147200,PSL-G-20-C,30,RMB,60.49,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123147600,PSL-G-28-C,180,RMB,71.2579,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123147600,PSL-G-28-C,120,RMB,71.2579,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123147600,PSL-G-28-C,60,RMB,71.2579,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220118,IN,MIKIPULLEY(India),9800,123151300,PSL-K-24,20,RMB,55.3732,,2602,,,MIKIPULLEY(India),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123151300,PSL-K-24,270,RMB,53.7783,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123151300,PSL-K-24,135,RMB,53.7783,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123151300,PSL-K-24,135,RMB,53.7783,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123146900,PSL-G-55,96,RMB,71.7683,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123146900,PSL-G-55,168,RMB,71.7683,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211117,IN,MIKIPULLEY(India),9800,123146900,PSL-G-55,150,RMB,74.7666,,2602,,,MIKIPULLEY(India),9800
MPTJ,2,20211227,20220118,IN,MIKIPULLEY(India),9800,123146900,PSL-G-55,100,RMB,74.7666,,2602,,,MIKIPULLEY(India),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(SHANG HAI),9800,123146900,PSL-G-55,13,RMB,77,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123147000,PSL-G-60,312,RMB,73.2355,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123147000,PSL-G-60,264,RMB,73.2355,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123147000,PSL-G-60,264,RMB,73.2355,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,19B-24B,SFC-050SA2,2,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211230,IN,MIKIPULLEY(SHANG HAI),9800,20B-35B,SFC-060SA2,1,RMB,103.48,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220304,IN,MIKIPULLEY(SHANG HAI),9800,20B-35B,SFC-080SA2,5,RMB,228,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,20B-35B,SFC-080SA2,6,RMB,228,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220119,IN,MIKIPULLEY(SHANG HAI),9800,40K-40K,SFF-100DS,2,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211208,IN,MIKIPULLEY(SHANG HAI),9800,无孔径,ALS-040-R,2,RMB,43,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211227,IN,MIKIPULLEY(SHANG HAI),9800,无孔径,ALS-040-R,500,RMB,43,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,14BHA-15BHA,ALS-040ARN,50,RMB,41,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,14BHA-15BHA,ALS-040ARN,6,RMB,41,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211230,IN,MIKIPULLEY(SHANG HAI),9800,14BHA-15BHA,ALS-040ARN,50,RMB,41,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,22BHA-22BHA,ALS-055ARN,100,RMB,94,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220113,IN,MIKIPULLEY(SHANG HAI),9800,15B-20B,ALS-055-R,1,RMB,110,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220113,IN,MIKIPULLEY(SHANG HAI),9800,15B-20B,ALS-055-R,1,RMB,110,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,32KK-45K,SFF-100SS,30,RMB,323,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211027,IN,MIKIPULLEY(SHANG HAI),9800,32KK-45K,SFF-100SS,30,RMB,323,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220118,IN,MIKIPULLEY(SHANG HAI),9800,42KK-48KK,SFF-100DS,1,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,8B-19B,SFC-040DA2,20,RMB,121,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220211,IN,MIKIPULLEY(SHANG HAI),9800,8B-19B,SFC-040DA2,20,RMB,121,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220301,IN,MIKIPULLEY(SHANG HAI),9800,8B-19B,SFC-040DA2,20,RMB,121,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220225,IN,MIKIPULLEY(SHANG HAI),9800,8B-19B,SFC-040DA2,20,RMB,121,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220209,IN,MIKIPULLEY(SHANG HAI),9800,8B-19B,SFC-040DA2,20,RMB,121,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220211,IN,MIKIPULLEY(SHANG HAI),9800,8B-19B,SFC-040DA2,20,RMB,121,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,8B-19B,SFC-040DA2,20,RMB,121,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,8B-19B,SFC-040DA2,20,RMB,121,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211231,IN,MIKIPULLEY(SHANG HAI),9800,16B-22B,SFC-050SA2,1,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,12BHA-19BHA,ALS-040ARN,492,RMB,41,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,12B-20B,SFC-040SA2,1,RMB,41.25,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,12B-20B,SFC-040SA2,2,RMB,41.25,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211103,IN,MIKIPULLEY(SHANG HAI),9800,40KK-45K,SFF-090SS,10,RMB,292,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211201,IN,MIKIPULLEY(SHANG HAI),9800,40KK-45K,SFF-090SS,60,RMB,292,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220108,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T196,20,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220208,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T196,60,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220308,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T196,20,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,17B-24B,SFC-050SA2,10,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220221,IN,MIKIPULLEY(SHANG HAI),9800,6B-6B,SFC-020DA2,1,RMB,87,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220324,IN,MIKIPULLEY(SHANG HAI),9800,6B-6B,SFC-020DA2,1,RMB,87,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220422,IN,MIKIPULLEY(SHANG HAI),9800,6B-6B,SFC-020DA2,1,RMB,87,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220610,IN,MIKIPULLEY(SHANG HAI),9800,6B-6B,SFC-020DA2,1,RMB,87,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211201,IN,MIKIPULLEY(SHANG HAI),9800,,SFF-080DS-T003,6,RMB,321,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123147000,PSL-G-60,96,RMB,73.2355,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123151900,PSL-K-40,32,RMB,62.1992,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123146000,PSL-G-30,60,RMB,43.7627,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,123146000,PSL-G-30,4,RMB,47,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123146000,PSL-G-30,120,RMB,43.7627,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220125,IN,MIKIPULLEY(SHANG HAI),9800,123146000,PSL-G-30,6,RMB,47,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220125,IN,MIKIPULLEY(SHANG HAI),9800,123146000,PSL-G-30,1,RMB,47,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211117,IN,MIKIPULLEY(India),9800,123146000,PSL-G-30,20,RMB,45.1024,,2602,,,MIKIPULLEY(India),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(HONG KONG),9800,123146000,PSL-G-30,50,RMB,44,,2602,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220125,IN,MIKIPULLEY(SHANG HAI),9800,123146000,PSL-G-30,3,RMB,47,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123146000,PSL-G-30,600,RMB,43.7627,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123146000,PSL-G-30,840,RMB,43.7627,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123149900,PSL-K-10,480,RMB,37.3195,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211101,IN,MIKIPULLEY(SHANG HAI),9800,123149900,PSL-K-10,40,RMB,34,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123149900,PSL-K-10,160,RMB,37.3195,,2602,,,MIKIPULLEY(JAPAN),9800
