据点ID,区分,受注日期,客户希望纳期,销售GPR内外,英文顾客,顧客業種C,规格型号,产品名称,注残数量,货币,不含税价格,成本金额,中分类C,供应商名称,供应商集团内外,终端用户英文,终端用户行业C,ID
MPSH,2,20211228,20220105,OUT,ACE,8000,122014800,SFC-050SA2-25B-25B,4,RMB,167,,2301,MPTJ,OUT,,,186
MPSH,2,20211228,20220218,OUT,ACE,8000,,SFF-140SS-60K-65K-1000N,2,RMB,1288,,2302,MPJP,IN,,,187
MPSH,2,20211228,20220107,OUT,ACE,8000,100080400,AK-160-AN 28N,1,RMB,1331,,3101,MPJP,IN,,,188
MPSH,2,20211228,20220107,OUT,ACE,8000,028007000,3005M 7-7,3,RMB,481,,2501,MPJP,IN,,,189
MPSH,2,20211228,20211215,OUT,ACE,8000,126918000,SFF-080SS-25K-32K,3,RMB,357,,2302,MPTJ,OUT,,,190
MPSH,2,20211228,20220107,OUT,ACE,8000,028021200,ARM-075 5-5,6,RMB,106,,2501,MPJP,IN,,,191
MPSH,2,20211228,20211229,OUT,ACE,8000,,SFF-100DS-38K-42K,9,RMB,558,,2302,MPTJ,OUT,,,192
MPSH,2,20211228,20220121,OUT,ACE,8000,129013500,ETP-E-015-NH,10,RMB,432,,2601,MPJP,IN,,,193
MPSH,2,20211228,20220121,OUT,ACE,8000,124757900,BXR-12-10-030-24V-24DIN,10,RMB,784,,1401,MPJP,IN,,,194
MPSH,2,20211228,20211229,OUT,ACE,8000,126390500,SFC-060DA2-25B-35B,1,RMB,305,,2301,MPTJ,OUT,,,195
MPSH,2,20211228,20220107,OUT,ACE,8000,106803400,JK42,5,RMB,2056,,3104,MPJP,IN,北人富士,1610,196
MPSH,2,20211228,20220105,OUT,ACE,8000,,ALS-055ARN-20BHA-22BHA,3,RMB,96,,2202,MPTJ,OUT,青岛高测,1010,197
MPSH,2,20211228,20220112,OUT,ACE,8000,123142500,PSL-D-28,10,RMB,380,,2602,MPTJ,OUT,西安北村,1010,198
MPSH,2,20211228,20211222,OUT,ACE,8000,123142500,PSL-D-28,5,RMB,380,,2602,MPTJ,OUT,西安北村,1010,199
MPSH,2,20211228,20211229,OUT,ACE,8000,121505100,SFC-050DA2-19B-20B,1,RMB,214,,2301,MPTJ,OUT,青岛高测,1010,200
MPSH,2,20211228,20220107,OUT,ACE,8000,105637800,ETP-T-60,20,RMB,1171,,2601,MPJP,IN,天津金桥,9092,201
MPSH,2,20211228,20210720,OUT,POLYSTAR,1900,,MR-J3ENCBL2M-A1-L,60,RMB,88.4956,,3302,其他,OUT,包利思特,1910,202
MPSH,2,20211228,20210720,OUT,POLYSTAR,1900,,Q55B,20,RMB,409.7345,,3302,其他,OUT,包利思特,1910,203
MPSH,2,20211228,20210720,OUT,POLYSTAR,1900,,QX40,20,RMB,369.9115,,3302,其他,OUT,包利思特,1910,204
MPSH,2,20211228,20220105,OUT,SHINMAYWA,1900,121776100,SFC-010DA2-5B-8B,20,RMB,154,,2301,MPTJ,OUT,新明和,9099,205
MPSH,2,20211228,20220105,OUT,SHINMAYWA,1900,121776100,SFC-010DA2-5B-8B,20,RMB,154,,2301,MPTJ,OUT,新明和,9099,206
MPSH,2,20211228,20220106,OUT,SHINMAYWA,1900,121776100,SFC-010DA2-5B-8B,20,RMB,154,,2301,MPTJ,OUT,新明和,9099,207
MPSH,2,20211228,20220209,OUT,SHINMAYWA,1900,121776100,SFC-010DA2-5B-8B,20,RMB,154,,2301,MPTJ,OUT,新明和,9099,208
MPSH,2,20211228,20220105,OUT,SHINMAYWA,1900,121776100,SFC-010DA2-5B-8B,2,RMB,154,,2301,MPTJ,OUT,新明和,9099,209
MPSH,2,20211228,20220211,OUT,SHINMAYWA,1900,121776100,SFC-010DA2-5B-8B,20,RMB,154,,2301,MPTJ,OUT,新明和,9099,210
MPSH,2,20211228,20220211,OUT,SHINMAYWA,1900,121776100,SFC-010DA2-5B-8B,20,RMB,154,,2301,MPTJ,OUT,新明和,9099,211
MPSH,2,20211228,20220301,OUT,SHINMAYWA,1900,121776100,SFC-010DA2-5B-8B,20,RMB,154,,2301,MPTJ,OUT,新明和,9099,212
MPSH,2,20211228,20220225,OUT,SHINMAYWA,1900,121776100,SFC-010DA2-5B-8B,20,RMB,154,,2301,MPTJ,OUT,新明和,9099,213
MPSH,2,20211228,20220311,OUT,NICHIDEN,8000,128749700,BXR-035-10LE-062,22,RMB,423,,1201,MPJP,IN,东莞新友智能,9099,214
MPSH,2,20211228,20220304,OUT,ANSEN,8000,071082300,AL-090,200,RMB,52,,2202,MPJP,IN,上海启翔,2390,215
MPSH,2,20211228,20220110,OUT,ANSEN,8000,,SFF-100DS-42KJ-55KJ,10,RMB,511,,2302,MPTJ,OUT,广东台一,1910,216
MPSH,2,20211228,20211105,OUT,ANSEN,8000,,BXW-01-10R-24V(本体）,1000,RMB,103,,1401,MPTW,OUT,苏州汇川,0140,217
MPSH,2,20211228,20220104,OUT,ANSEN,8000,,111-10-12N 24V 25JIS,8,RMB,181,,1301,MPTJ,OUT,,,218
MPSH,2,20211228,20220108,OUT,ANSEN,8000,,ALS-040AYN-20BHA-20BHA,4,RMB,71,,2202,MPTJ,OUT,,,219
MPSH,2,20211228,20220115,OUT,ANSEN,8000,121454900,SFC-020DA2-8B-8B,2,RMB,118,,2301,MPTJ,OUT,,,220
MPSH,2,20211228,20220103,OUT,ANSEN,8000,121437500,SFC-030DA2-10B-14B,10,RMB,126,,2301,MPTJ,OUT,,,221
MPSH,2,20211228,20220204,OUT,ANSEN,8000,121516800,BXW-04-10L-24V-10,1,RMB,177,,1201,MPJP,IN,,,222
MPSH,2,20211228,20220105,OUT,ACE,8000,122769000,ALS-055-R,27,RMB,84,,2202,MPTJ,OUT,,,223
MPSH,2,20211228,20220105,OUT,ACE,8000,,ALS-080ARN-38BHA-40BHA,10,RMB,227,,2202,MPTJ,OUT,,,224
MPSH,2,20211228,20220105,OUT,ACE,8000,,AK-185-MAT-28N,10,RMB,470,,3101,MPTJ,OUT,,,225
MPSH,2,20211228,20220105,OUT,ACE,8000,123026000,SFC-100SA2-35B-40B,1,RMB,364,,2301,MPTJ,OUT,,,226
MPSH,2,20211228,20220105,OUT,ACE,8000,,ALS-030ARN-8BHA-12BHA,2,RMB,55,,2202,MPTJ,OUT,,,227
MPSH,2,20211228,20211229,OUT,ACE,8000,121912800,SFC-060SA2-18B-30B,1,RMB,258,,2301,MPTJ,OUT,,,228
MPSH,2,20211228,20220107,OUT,ACE,8000,028048400,DSCR-150 14-12,5,RMB,502,,2501,MPJP,IN,,,229
MPSH,2,20211228,20211217,OUT,ACE,8000,131148600,SFH-210G-70KK-70KK,2,RMB,10256,,2302,MPJP,IN,,,230
MPSH,2,20211228,20220107,OUT,ACE,8000,,SFF-120DS-45K-55KK-600N,1,RMB,1465,,2302,MPJP,IN,,,231
MPSH,2,20211228,20220105,OUT,ACE,8000,,PE-185-MAT-22K,20,RMB,270,,3101,MPTJ,OUT,富豪木工,9003,232
MPSH,2,20211228,20211229,OUT,ACE,8000,,111-08-13N 24V,40,RMB,97,,1301,MPTJ,OUT,瑞一五金,9099,233
MPSH,2,20211228,20220107,OUT,ACE,8000,104551000,SFS-06S,2,RMB,310,,2302,MPJP,IN,,,234
MPSH,2,20211228,20220105,OUT,ACE,8000,,SFF-070SS-24KK-35KS,2,RMB,305,,2302,MPTJ,OUT,,,235
MPSH,2,20211228,20220105,OUT,ACE,8000,,111-12-11N 24V 25JIS,1,RMB,247,,1301,MPTJ,OUT,,,236
MPSH,2,20211228,20220105,OUT,ACE,8000,121776100,SFC-010DA2-5B-8B,50,RMB,93,,2301,MPTJ,OUT,上海天旋,1190,237
MPSH,2,20211228,20220105,OUT,ACE,8000,,SFC-080DA2-T088,50,RMB,225,,2301,MPTJ,OUT,杭州友佳,1010,238
MPSH,2,20211228,20220304,OUT,ACE,8000,129837400,SFF-120DS-40K-40KK-600N,15,RMB,676,,2302,MPJP,IN,宁波海天,1010,239
MPSH,2,20211228,20211201,OUT,ACE,8000,,SFF-090SS-40KK-45K,60,RMB,341,,2302,MPTJ,OUT,宁波海天,1010,240
MPSH,2,20211228,20211103,OUT,ACE,8000,,SFF-090SS-40KK-45K,10,RMB,341,,2302,MPTJ,OUT,宁波海天,1010,241
MPSH,2,20211228,20211203,OUT,ACE,8000,129837400,SFF-120DS-40K-40KK-600N,5,RMB,676,,2302,MPJP,IN,宁波海天,1010,242
MPSH,2,20211228,20220202,OUT,ACE,8000,129837400,SFF-120DS-40K-40KK-600N,30,RMB,676,,2302,MPJP,IN,宁波海天,1010,243
MPSH,2,20211228,20220121,OUT,ACE,8000,129837400,SFF-120DS-40K-40KK-600N,31,RMB,676,,2302,MPJP,IN,宁波海天,1010,244
MPSH,2,20211228,20211229,OUT,ACE,8000,,SFF-080SS-35K-35KS,5,RMB,306,,2302,MPTJ,OUT,宁波海天,1010,245
MPSH,2,20211228,20221220,OUT,TOYO AUTOMATION,8000,121583000,SFC-040SA2-12B-14B,313,RMB,41.5929,,2301,MPTJ,OUT,东佑达,1210,246
MPSH,2,20211228,20220312,OUT,NICHIDEN,8000,104327800,CF-A-025-O0-1360,20,RMB,360,,2101,,,罗姆半导体,1190,247
MPSH,2,20211228,20211229,,GZJUSONG,8000,121851800,SFC-050SA2-14B-19B,1,RMB,251,,2301,MPTJ,OUT,广州巨松,9004,248
MPSH,2,20211228,20211130,OUT,ANSEN,8000,,BXH-12-10N-01,500,RMB,384,,1401,MPTJ,OUT,南京埃斯顿,0140,249
MPSH,2,20211228,20220107,OUT,ANSEN,8000,103199500,102-05-35 24V R10MM A10MM,3,RMB,467,,1101,MPJP,IN,,,250
MPSH,2,20211228,20220204,OUT,ANSEN,8000,122646900,122-08-20G,3,RMB,2630,,1302,MPJP,IN,,,251
MPSH,2,20211228,20220204,OUT,ANSEN,8000,130823400,SFM-120DS-T008N,5,RMB,2650,,2302,MPJP,IN,南通常测,1520,252
MPSH,2,20211228,20220218,OUT,ANSEN,8000,130823400,SFM-120DS-T008N,5,RMB,2650,,2302,MPJP,IN,南通常测,1520,253
MPSH,2,20211228,20220105,OUT,SHINMAYWA,1900,121391800,SFC-010DA2-6B-8B,10,RMB,154,,2301,MPTJ,OUT,新明和,9099,254
MPSH,2,20211228,20220105,OUT,SHINMAYWA,1900,121391800,SFC-010DA2-6B-8B,10,RMB,154,,2301,MPTJ,OUT,新明和,9099,255
MPSH,2,20211228,20220211,OUT,SHINMAYWA,1900,121391800,SFC-010DA2-6B-8B,10,RMB,154,,2301,MPTJ,OUT,新明和,9099,256
MPSH,2,20211228,20220211,OUT,SHINMAYWA,1900,121391800,SFC-010DA2-6B-8B,10,RMB,154,,2301,MPTJ,OUT,新明和,9099,257
MPSH,2,20211228,20220301,OUT,SHINMAYWA,1900,121391800,SFC-010DA2-6B-8B,10,RMB,154,,2301,MPTJ,OUT,新明和,9099,258
MPSH,2,20211228,20220225,OUT,SHINMAYWA,1900,121391800,SFC-010DA2-6B-8B,10,RMB,154,,2301,MPTJ,OUT,新明和,9099,259
MPSH,2,20211228,20220104,OUT,OKUMA,1000,123146200,PSL-G-35,26,RMB,112,,2602,MPTJ,OUT,北一大隈,1090,260
MPSH,2,20211228,20220125,OUT,OKUMA,1000,123146200,PSL-G-35,1,RMB,112,,2602,MPTJ,OUT,北一大隈,1090,261
MPSH,2,20211228,20220217,OUT,OKUMA,1000,123146200,PSL-G-35,24,RMB,112,,2602,MPTJ,OUT,北一大隈,1090,262
MPSH,2,20211228,20220125,OUT,OKUMA,1000,123146200,PSL-G-35,1,RMB,112,,2602,MPTJ,OUT,北一大隈,1090,263
MPSH,2,20211228,20211222,OUT,YONGFUWANG-SHENZHENG,8000,129725700,SFC-055DA2-22B-22K,2,RMB,355,,2301,MPJP,IN,克洛诺斯,1290,264
MPSH,2,20211228,20220112,OUT,ACE,8000,123145900,PSL-G-28,8,RMB,100,,2602,MPTJ,OUT,,,265
MPSH,2,20211228,20220107,OUT,ACE,8000,129014900,ETP-E-045-NH,1,RMB,733,,2601,MPJP,IN,,,266
MPSH,2,20211228,20220401,OUT,SHIMPO,0100,020233000,ANTI-NOISE SPRING:XS-08-10-A-20,1000,RMB,0.85,,1401,MPJP,IN,电产新宝,0140,267
MPSH,2,20211228,20220302,OUT,SHIMPO,0100,020233000,ANTI-NOISE SPRING:XS-08-10-A-20,1000,RMB,0.85,,1401,MPJP,IN,电产新宝,0140,268
MPSH,2,20211228,20220220,OUT,SHIMPO,0100,071084200,AL-100,6,RMB,213,,2202,MPJP,IN,电产新宝,0140,269
MPSH,2,20211228,20220220,OUT,SHIMPO,0100,071082200,AL-095,10,RMB,108,,2202,MPJP,IN,电产新宝,0140,270
MPSH,2,20211228,20211229,OUT,ACE,8000,,ALS-065ARN-20BHA-35BHA,50,RMB,118,,2202,MPTJ,OUT,莆田华睿,1090,271
MPSH,2,20211228,20211215,OUT,ACE,8000,,SFC-060DA2-24B-24K L=65,100,RMB,381,,2301,MPTJ,OUT,,,272
MPSH,2,20211228,20220121,OUT,ACE,8000,129647900,ETP-E-070-NH,2,RMB,2408,,2601,MPJP,IN,,,273
MPSH,2,20211228,20211229,OUT,ACE,8000,121391800,SFC-010DA2-6B-8B,8,RMB,110,,2301,MPTJ,OUT,,,274
MPSH,2,20211228,20211229,OUT,ACE,8000,122565700,SFC-060SA2-18B-16BC,40,RMB,308,,2301,MPTJ,OUT,,,275
MPSH,2,20211228,20211229,OUT,ACE,8000,,SFF-100DS-38KK-40KK,4,RMB,558,,2302,MPTJ,OUT,,,276
MPSH,2,20211228,20211229,OUT,ACE,8000,121391800,SFC-010DA2-6B-8B,2,RMB,110,,2301,MPTJ,OUT,,,277
MPSH,2,20211228,20220204,OUT,ACE,8000,122646200,125-06-12G,10,RMB,1178,,1302,MPJP,IN,北京佳源凯瑞,1010,278
MPSH,2,20211228,20211217,OUT,ACE,8000,129725700,SFC-055DA2-22B-22K,25,RMB,248,,2301,MPJP,IN,青岛高测,1010,279
MPSH,2,20211228,20220107,OUT,ACE,8000,129725700,SFC-055DA2-22B-22K,2,RMB,248,,2301,MPJP,IN,宁波海天,1010,280
MPSH,2,20211228,20220107,OUT,ACE,8000,129725700,SFC-055DA2-22B-22K,16,RMB,248,,2301,MPJP,IN,青岛高测,1010,281
MPSH,2,20211228,20211229,OUT,ACE,8000,,SFC-050SA2-18B-22K,112,RMB,133,,2301,MPTJ,OUT,青岛高测,1010,282
MPSH,2,20211228,20220121,OUT,ACE,8000,129725700,SFC-055DA2-22B-22K,34,RMB,248,,2301,MPJP,IN,青岛高测,1010,283
MPSH,2,20211228,20211229,OUT,ACE,8000,,ALS-065ARN-25BHA-32BKA,20,RMB,114,,2202,MPTJ,OUT,宁波海天,1010,284
MPSH,2,20211228,20220110,OUT,POLYSTAR,1900,,VRSF-15C-400-T2,20,RMB,1490.2655,,3103,其他,OUT,包利思特,1910,285
MPSH,2,20211228,20220106,OUT,TOYO AUTOMATION,8000,121461600,SFC-030SA2-10B-14B,2000,RMB,37.0973,,2301,MPTJ,OUT,东佑达,1210,286
MPSH,2,20211228,20220302,OUT,NICHIDEN,8000,104298200,CF-X-008-OB,100,RMB,291,,2101,MPJP,IN,罗姆半导体,1190,287
MPSH,2,20211228,20220103,OUT,NICHIDEN,8000,125731500,SFC-025SA2-12B-12B,2,RMB,111,,2301,MPTJ,OUT,TOWA半导体,1190,288
MPSH,2,20211228,20220430,OUT,ANSEN,8000,,CPG-030-T007B-07,5000,RMB,8,,2901,MPTJ,OUT,南京埃斯顿,0140,289
MPSH,2,20211228,20211220,OUT,ANSEN,8000,,SFF-100DS-48KK-55KM,120,RMB,465,,2302,MPTJ,OUT,华都精工,1090,290
MPSH,2,20211228,20211122,OUT,ANSEN,8000,,SFF-100DS-48KK-55KM,100,RMB,465,,2302,MPTJ,OUT,华都精工,1090,291
MPSH,2,20211228,20211220,OUT,ANSEN,8000,,SFF-100DS-48KK-55KM,176,RMB,465,,2302,MPTJ,OUT,华都精工,1090,292
MPSH,2,20211228,20220107,OUT,ANSEN,8000,110545000,spider L-075,2,RMB,13,,2202,MPJP,IN,,,293
MPSH,2,20211228,20211217,OUT,ANSEN,8000,120675300,SFS-10S 22H-38H,1,RMB,775,,2302,MPJP,IN,,,294
MPSH,2,20211228,20220107,OUT,ANSEN,8000,124491800,TT-3-01-24H-24H-20NM-P,1,RMB,1398,,3105,MPJP,IN,,,295
MPSH,2,20211228,20220125,OUT,OKUMA,1000,,SFF-080DS-T003,14,RMB,447,,2302,MPTJ,OUT,北一大隈,1090,296
MPSH,2,20211228,20220104,OUT,OKUMA,1000,,SFF-080DS-T003,1,RMB,447,,2302,MPTJ,OUT,北一大隈,1090,297
MPSH,2,20211228,20220307,OUT,THK,1000,128088100,SFF-090DS-40B-40B-300N,1,RMB,1406,,2302,MPJP,IN,THK（常州）,0290,298
MPSH,2,20211228,20220404,OUT,THK,1000,128088100,SFF-090DS-40B-40B-300N,1,RMB,1406,,2302,MPJP,IN,THK（常州),0290,299
MPSH,2,20211228,20220105,OUT,ACE,8000,,AK-124-MAT-14K,5,RMB,274,,3101,MPTJ,OUT,,,300
MPSH,2,20211228,20220112,OUT,ACE,8000,123143100,PSL-D-40,40,RMB,521,,2602,MPTJ,OUT,,,301
MPSH,2,20211228,20220112,OUT,ACE,8000,123149600,PSL-K-8,4,RMB,123,,2602,MPTJ,OUT,,,302
MPSH,2,20211228,20220105,OUT,ACE,8000,121568100,SFC-030SA2-6B-10B,3,RMB,97,,2301,MPTJ,OUT,,,303
MPSH,2,20211228,20220204,OUT,ACE,8000,129826300,SFH-260S 60H-60H海外,1,RMB,7325,,2302,MPJP,IN,,,304
MPSH,2,20211228,20211124,OUT,ACE,8000,123143100,PSL-D-40,12,RMB,521,,2602,MPTJ,OUT,,,305
MPSH,2,20211228,20220107,OUT,ACE,8000,121354300,TT-2X-03-18H-8NM-P,2,RMB,1230,,3105,MPJP,IN,,,306
MPSH,2,20211228,20220107,OUT,ACE,8000,127544400,SFC-055DA2-19B-24B,4,RMB,309,,2301,MPJP,IN,,,307
MPSH,2,20211228,20211110,OUT,ACE,8000,123143100,PSL-D-40,5,RMB,521,,2602,MPTJ,OUT,,,308
MPSH,2,20211228,20211208,OUT,ACE,8000,123143100,PSL-D-40,8,RMB,521,,2602,MPTJ,OUT,,,309
MPSH,2,20211228,20220107,OUT,ACE,8000,127785200,SFC-055DA2-22B-24B,9,RMB,309,,2301,MPJP,IN,,,310
MPSH,2,20211228,20211215,OUT,ACE,8000,121265300,SFF-100SS-32K-32K,3,RMB,442,,2302,MPTJ,OUT,,,311
MPSH,2,20211228,20220107,OUT,ACE,8000,124757600,BXR-06-10-005-24V-20DIN,3,RMB,438,,1401,MPJP,IN,,,312
MPSH,2,20211228,20211222,OUT,ACE,8000,123143100,PSL-D-40,8,RMB,521,,2602,MPTJ,OUT,,,313
MPSH,2,20211228,20220121,OUT,ACE,8000,126877800,TT-1X-03-12H-3NM-P,1,RMB,990,,3105,MPJP,IN,,,314
MPSH,2,20211228,20220121,OUT,ACE,8000,103191100,102-05-13 24V 10DIN,5,RMB,248,,1101,MPJP,IN,,,315
MPSH,2,20211228,20211229,OUT,ACE,8000,123432700,CS-10-31G 24V R20DIN A20DIN,4,RMB,456,,1301,MPTJ,OUT,,,316
MPSH,2,20211228,20211119,OUT,ACE,8000,130003300,SFF-140DS-40KK-50K-800N,6,RMB,1034,,2302,MPJP,IN,济南二机床,1010,317
MPSH,2,20211228,20211027,OUT,ACE,8000,,SFF-100SS-32KK-45K,30,RMB,370,,2302,MPTJ,OUT,威达重工,1010,318
MPSH,2,20211228,20211203,OUT,ACE,8000,104626900,SFS-08S-T085CA,30,RMB,647,,2302,MPJP,IN,西安北村,1010,319
MPSH,2,20211228,20211217,OUT,ACE,8000,130003300,SFF-140DS-40KK-50K-800N,20,RMB,1034,,2302,MPJP,IN,济南二机床,1010,320
MPSH,2,20211228,20211229,OUT,ACE,8000,123145700,PSL-G-24,28,RMB,74,,2602,MPTJ,OUT,青岛高测,1010,321
MPSH,2,20211228,20211220,OUT,JINGJI,1200,121461600,SFC-030SA2-10B-14B,800,RMB,47,,2301,MPTJ,OUT,精技工业,1290,322
MPSH,2,20211228,20220121,OUT,ACE,8000,130003300,SFF-140DS-40KK-50K-800N,2,RMB,1034,,2302,MPJP,IN,济南二机床,1010,323
MPSH,2,20211228,20211229,OUT,ACE,8000,,SFF-100SS-32KK-45K,30,RMB,370,,2302,MPTJ,OUT,威达重工,1010,324
MPSH,2,20211228,20210720,OUT,POLYSTAR,1900,,FR-D720-0.2K,40,RMB,507.0796,,3301,其他,OUT,包利思特,1910,325
MPSH,2,20211228,20210730,OUT,POLYSTAR,1900,,Q6BAT,15,RMB,182.3009,,3302,其他,OUT,包利思特,1910,326
MPSH,2,20211228,20220105,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,327
MPSH,2,20211228,20220105,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,328
MPSH,2,20211228,20220106,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,329
MPSH,2,20211228,20220209,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,330
MPSH,2,20211228,20220211,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,331
MPSH,2,20211228,20220211,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,332
MPSH,2,20211228,20220301,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,333
MPSH,2,20211228,20220225,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,334
MPSH,2,20211228,20220108,OUT,ANSEN,8000,121431600,SFC-010SA2-6B-6B,2,RMB,82,,2301,MPTJ,OUT,,,335
MPSH,2,20211228,20220107,OUT,ANSEN,8000,123393600,BXL-10-10S1G 90V 19DIN,5,RMB,634,,1401,MPJP,IN,,,336
MPSH,2,20211228,20220107,OUT,ANSEN,8000,121515000,BXW-03-10H-24V-8,1,RMB,164,,1201,MPJP,IN,,,337
MPSH,2,20211228,20220115,OUT,ANSEN,8000,,CS-08-31N 24V R15DIN A15DIN,1,RMB,253,,1301,MPTJ,OUT,,,338
MPSH,2,20211228,20220120,OUT,ANSEN,8000,122998100,SFC-080DA2-20B-35B,4,RMB,314,,2301,MPTJ,OUT,苏州宝玛,9002,339
MPSH,2,20211228,20211217,OUT,ANSEN,8000,125045100,SFS-14G 42H-42H,10,RMB,2262,,2302,MPJP,IN,湖州惠盛,1610,340
MPSH,2,20211228,20220108,OUT,ANSEN,8000,121945600,SFC-050DA2-19B-19B,50,RMB,204,,2301,MPTJ,OUT,山东鲁南,1010,341
MPSH,2,20211228,20220125,OUT,OKUMA,1000,123146400,PSL-G-40,9,RMB,115,,2602,MPTJ,OUT,北一大隈,1090,342
MPSH,2,20211228,20220217,OUT,OKUMA,1000,123146400,PSL-G-40,6,RMB,115,,2602,MPTJ,OUT,北一大隈,1090,343
MPSH,2,20211228,20220219,OUT,THK,1000,104726000,SFS-12S-35M-40M,3,RMB,1350,,2302,MPJP,IN,常州THK,1290,344
MPSH,2,20211228,20220105,OUT,ACE,8000,,CS-08-33N 24V 15DIN,1,RMB,222,,1301,MPTJ,OUT,,,345
MPSH,2,20211228,20220105,OUT,ACE,8000,121727700,SFC-035SA2-8B-14B,10,RMB,102,,2301,MPTJ,OUT,,,346
MPSH,2,20211228,20220107,OUT,ACE,8000,071288600,CPU-46-A-19B-19B,5,RMB,537,,2901,MPJP,IN,,,347
MPSH,2,20211228,20220107,OUT,ACE,8000,128186800,546-15-34-NF 24V 22DIN SH,10,RMB,3270,,1501,MPJP,IN,,,348
MPSH,2,20211228,20211208,OUT,SHIMPO,0100,120770300,BXH-08-10-A-60,660,RMB,210.58,,1401,MPJP,IN,电产新宝,0140,349
MPSH,2,20211228,20220408,OUT,SHIMPO,0100,120770300,BXH-08-10-A-60,660,RMB,210.58,,1401,MPJP,IN,电产新宝,0140,350
MPSH,2,20211228,20220114,OUT,SHIMPO,0100,120770300,BXH-08-10-A-60,330,RMB,210.58,,1401,MPJP,IN,电产新宝,0140,351
MPSH,2,20211228,20220310,OUT,SHIMPO,0100,120770300,BXH-08-10-A-60,660,RMB,210.58,,1401,MPJP,IN,电产新宝,0140,352
MPSH,2,20211228,20220105,OUT,ACE,8000,,101-06-15N 24V R12DIN A12DIN,1,RMB,215,,1301,MPTJ,OUT,,,353
MPSH,2,20211228,20211105,OUT,ACE,8000,130319600,SFF-140DS-75KJ-75KJ-1000N,5,RMB,1600,,2302,MPJP,IN,北京阿奇,1010,354
MPSH,2,20211228,20220105,OUT,ACE,8000,,SFC-080SA2-T224,10,RMB,231,,2301,MPTJ,OUT,杭州友佳,1010,355
MPSH,2,20211228,20220105,OUT,ACE,8000,,SFC-080DA2-T090,54,RMB,262,,2301,MPTJ,OUT,杭州友佳,1010,356
MPSH,2,20211228,20211124,OUT,ACE,8000,127322600,SFF-100DS-40K-40KK,35,RMB,510,,2302,MPTJ,OUT,宁波海天,1010,357
MPSH,2,20211228,20220121,OUT,ACE,8000,130319600,SFF-140DS-75KJ-75KJ-1000N,5,RMB,1600,,2302,MPJP,IN,北京阿奇,1010,358
MPSH,2,20211228,20211229,OUT,ACE,8000,,ALS-055ARN-20BHA-24BHA,38,RMB,99,,2202,MPTJ,OUT,宁波海天,1010,359
MPSH,2,20211228,20210720,OUT,POLYSTAR,1900,,MR-J4-20B,20,RMB,1802.6549,,3401,其他,OUT,包利思特,1910,360
MPSH,2,20211228,20210730,OUT,POLYSTAR,1900,,MR-J4-20B,20,RMB,1802.6549,,3401,其他,OUT,包利思特,1910,361
MPSH,2,20211228,20210730,OUT,POLYSTAR,1900,,MR-J4-20B,2,RMB,1802.6549,,3401,其他,OUT,包利思特,1910,362
MPSH,2,20211228,20211120,OUT,POLYSTAR,1900,,MR-J4-20B,10,RMB,1802.6549,,3401,其他,OUT,包利思特,1910,363
MPSH,2,20211228,20220430,OUT,POLYSTAR,1900,,MR-J4-20B,35,RMB,1802.6549,,3401,其他,OUT,包利思特,9099,364
MPSH,2,20211228,20220126,OUT,MISUMI,8000,121658500,SFC-060DA2-19B-19B,1,RMB,303.42,,2301,MPTJ,OUT,米思米,8020,365
MPSH,2,20211228,20220221,OUT,MISUMI,8000,121437000,SFC-035SA2-12B-12B,4,RMB,105.13,,2301,MPTJ,OUT,米思米,8020,366
MPSH,2,20211228,20220106,OUT,SHINMAYWA,1900,121366200,SFC-050DA2-16B-19B,20,RMB,293,,2301,MPTJ,OUT,新明和,9099,367
MPSH,2,20211228,20220209,OUT,SHINMAYWA,1900,121366200,SFC-050DA2-16B-19B,20,RMB,293,,2301,MPTJ,OUT,新明和,9099,368
MPSH,2,20211228,20220106,OUT,TOYO AUTOMATION,8000,121731700,SFC-050SA2-16B-17B,3,RMB,93,,2301,MPTJ,OUT,东佑达,1210,369
MPSH,2,20211228,20220218,OUT,ANSEN,8000,104731200,SFS-14S,20,RMB,795,,2302,MPJP,IN,朗诚,1090,370
MPSH,2,20211228,20220107,OUT,ANSEN,8000,103541300,546-21-34-NF 24V 25DIN,1,RMB,3500,,1501,MPJP,IN,,,371
